months_programming,hours_learning_per_week,num_learning_resources,attended_bootcamp,is_under_employed,is_ethnic_minority,has_degree,is_high_income_country,log_expected_earning,paid_contributor,gender_clean,age_group,age_numeric
120.0,4.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,18.0
24.0,7.0,0.0,0,0,0,0,0,12.206077645517674,0,man,young,20.0
60.0,7.0,0.0,0,0,0,0,0,8.517393171418904,0,man,young,21.0
1.0,10.0,0.0,0,0,0,1,1,10.819798284210286,0,man,young,25.0
3.0,40.0,0.0,0,0,1,0,0,9.61587214452889,0,man,young,17.0
1.0,2.0,0.0,0,0,0,0,0,8.556606193773073,0,man,young,20.0
2.0,15.0,0.0,0,1,1,1,0,10.633472802314019,1,woman,young,24.0
24.0,7.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,20.0
18.0,20.0,0.0,0,0,0,0,0,7.601402334583733,0,man,young,21.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,17.0
12.0,8.0,0.0,1,0,0,0,0,10.633472802314019,1,man,young,23.0
1.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,21.0
0.0,0.0,0.0,0,0,0,1,0,9.392745258631441,0,woman,young,28.0
8.0,15.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
3.0,20.0,0.0,0,0,0,1,0,9.61587214452889,0,man,experienced,39.0
3.0,15.0,0.0,0,0,1,1,0,10.633472802314019,0,man,experienced,37.0
54.0,8.0,0.0,0,1,1,1,0,10.633472802314019,1,man,young,25.0
3.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,woman,young,27.0
6.0,30.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,21.0
12.0,40.0,0.0,0,0,0,0,0,8.699681400989514,0,woman,young,30.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,
12.0,10.0,0.0,0,0,0,0,0,11.51293546492023,0,man,young,22.0
9.0,7.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,22.0
36.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
20.0,8.0,0.0,0,0,0,0,0,6.398594934535208,0,man,young,19.0
24.0,7.0,0.0,0,1,1,1,1,11.695255355062795,0,man,young,27.0
3.0,12.0,0.0,1,0,0,0,0,6.2166061010848646,0,man,young,29.0
16.0,12.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
60.0,10.0,0.0,0,0,1,1,1,11.002116507732017,0,man,young,24.0
1.0,6.0,0.0,0,0,1,0,1,0.0,0,man,young,24.0
40.0,15.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
7.0,30.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,32.0
36.0,10.0,0.0,0,1,0,0,1,10.645448706505872,0,man,young,22.0
24.0,5.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,28.0
20.0,12.0,0.0,0,0,0,0,0,5.303304908059076,0,man,young,
0.0,3.0,0.0,0,0,0,1,1,11.51293546492023,0,woman,experienced,35.0
24.0,4.0,0.0,1,0,1,0,1,10.596659732783579,0,woman,young,25.0
5.0,10.0,0.0,0,0,0,1,0,7.313886831633462,0,man,young,23.0
20.0,12.0,0.0,0,1,1,0,1,10.451637862362272,0,man,young,30.0
12.0,20.0,0.0,0,0,1,0,1,11.082157933374816,0,man,young,25.0
6.0,10.0,0.0,0,0,1,0,0,10.633472802314019,0,woman,experienced,39.0
1.0,10.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,33.0
36.0,5.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,17.0
36.0,14.0,0.0,0,0,0,1,1,10.645448706505872,0,man,young,31.0
9.0,15.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
24.0,20.0,0.0,0,1,0,0,1,10.915106645867503,0,man,young,24.0
9.0,14.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,20.0
5.0,4.0,0.0,0,0,0,1,0,10.308985993422082,0,man,young,31.0
1.0,12.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,32.0
6.0,10.0,0.0,0,1,0,0,1,10.463131911491967,0,man,young,22.0
6.0,50.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,48.0
7.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,15.0
48.0,20.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,21.0
2.0,20.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,26.0
6.0,8.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,27.0
2.0,5.0,0.0,0,1,0,1,1,10.085850775128717,0,woman,young,32.0
5.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,29.0
4.0,25.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,31.0
10.0,15.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,22.0
19.0,50.0,0.0,0,0,1,1,0,10.633472802314019,1,man,young,24.0
48.0,21.0,0.0,0,0,0,1,1,11.156264806643742,0,woman,young,23.0
1.0,16.0,0.0,0,1,0,0,1,10.819798284210286,0,man,experienced,46.0
15.0,7.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,21.0
1.0,3.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
24.0,18.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,28.0
3.0,40.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,34.0
1.0,25.0,0.0,0,0,0,0,1,10.819798284210286,0,woman,experienced,48.0
40.0,20.0,0.0,0,0,1,0,1,11.350418300109132,0,man,young,23.0
2.0,5.0,0.0,0,0,1,0,1,10.633472802314019,0,man,experienced,35.0
11.0,6.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,23.0
3.0,5.0,0.0,0,0,1,0,1,11.156264806643742,0,woman,young,27.0
6.0,5.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,24.0
0.0,10.0,0.0,0,1,1,1,1,10.896757843893464,0,man,young,22.0
1.0,14.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,21.0
1.0,20.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,17.0
12.0,15.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
72.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,21.0
12.0,40.0,0.0,0,1,0,1,0,10.633472802314019,0,man,experienced,36.0
36.0,6.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,23.0
9.0,15.0,0.0,0,1,0,0,1,11.289794413577894,0,man,young,23.0
5.0,15.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,31.0
3.0,7.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,26.0
7.0,10.0,0.0,0,0,0,1,0,8.77971129020447,0,man,young,27.0
0.0,1.0,0.0,0,1,1,0,1,10.633472802314019,0,woman,young,27.0
6.0,10.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,
12.0,10.0,0.0,0,0,0,1,0,11.51293546492023,0,man,young,19.0
6.0,6.0,0.0,0,1,1,1,0,10.633472802314019,0,man,experienced,37.0
12.0,20.0,0.0,0,1,1,1,1,10.633472802314019,0,man,young,31.0
8.0,7.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,33.0
1.0,40.0,0.0,1,0,0,1,1,11.002116507732017,0,woman,experienced,40.0
12.0,4.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,
36.0,6.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
6.0,50.0,0.0,0,0,0,1,0,11.51293546492023,0,man,young,24.0
5.0,40.0,0.0,0,0,0,0,1,10.633472802314019,1,woman,young,21.0
5.0,3.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,young,25.0
2.0,20.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,24.0
24.0,20.0,0.0,0,1,0,0,0,10.633472802314019,0,man,experienced,39.0
12.0,2.0,0.0,0,1,0,1,0,10.12667110305036,0,man,young,31.0
2.0,5.0,0.0,0,0,0,1,1,10.819798284210286,0,woman,experienced,40.0
3.0,1.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,17.0
11.0,5.0,0.0,1,0,0,1,1,10.633472802314019,1,man,experienced,41.0
6.0,10.0,0.0,1,0,1,1,1,10.633472802314019,0,woman,young,
12.0,48.0,0.0,0,0,0,1,0,9.61587214452889,0,man,young,21.0
18.0,20.0,0.0,0,0,0,1,1,10.819798284210286,0,woman,young,30.0
36.0,2.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,21.0
1.0,20.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
5.0,25.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,27.0
12.0,5.0,0.0,0,1,0,1,1,10.308985993422082,0,man,young,29.0
12.0,10.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,19.0
0.0,0.0,0.0,0,0,0,0,1,10.596659732783579,0,man,young,26.0
0.0,10.0,0.0,0,0,0,0,1,11.002116507732017,0,man,experienced,37.0
8.0,10.0,0.0,0,1,0,0,1,11.002116507732017,0,man,young,19.0
1.0,15.0,0.0,0,0,0,1,1,11.156264806643742,0,woman,young,31.0
6.0,7.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
12.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,woman,young,30.0
0.0,1.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,young,31.0
6.0,5.0,0.0,0,1,1,1,1,11.082157933374816,0,man,young,34.0
0.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,34.0
40.0,10.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,15.0
24.0,6.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,22.0
1.0,10.0,0.0,0,0,0,1,1,10.714439990727769,0,man,young,28.0
6.0,10.0,0.0,0,0,0,1,1,11.23850177707664,0,woman,young,27.0
1.0,20.0,0.0,0,0,1,1,1,11.082157933374816,0,woman,young,31.0
48.0,4.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,25.0
0.0,1.0,0.0,0,0,0,0,1,11.225256725762893,0,man,young,15.0
0.0,4.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,young,27.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
12.0,4.0,0.0,0,0,1,0,0,11.695255355062795,0,woman,young,21.0
20.0,10.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,17.0
1.0,12.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,
30.0,20.0,0.0,0,0,0,0,0,10.819798284210286,0,man,young,34.0
1.0,3.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,30.0
200.0,3.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,77.0
6.0,1.0,0.0,0,1,1,0,0,10.633472802314019,0,woman,young,15.0
0.0,2.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,48.0
3.0,15.0,0.0,0,0,0,1,1,10.819798284210286,0,man,young,22.0
7.0,15.0,0.0,0,1,1,0,1,10.633472802314019,0,man,experienced,46.0
0.0,10.0,0.0,0,0,0,0,0,11.002116507732017,0,woman,young,19.0
14.0,70.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,
0.0,0.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,27.0
1.0,20.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,34.0
24.0,20.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
5.0,4.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
1.0,6.0,0.0,0,1,0,0,1,10.596659732783579,0,woman,young,25.0
2.0,14.0,0.0,0,0,0,0,1,10.819798284210286,0,man,young,18.0
24.0,6.0,0.0,0,1,0,1,1,11.156264806643742,0,man,young,25.0
80.0,3.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,34.0
16.0,1.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,29.0
20.0,6.0,0.0,0,1,0,1,1,10.633472802314019,0,man,experienced,47.0
4.0,30.0,0.0,0,0,0,0,1,9.741027444837728,0,man,young,22.0
3.0,3.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,27.0
50.0,21.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,44.0
0.0,20.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,22.0
36.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,28.0
8.0,10.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,25.0
3.0,6.0,0.0,0,1,1,0,0,10.633472802314019,0,man,young,28.0
6.0,20.0,0.0,1,0,1,1,1,10.819798284210286,0,man,young,30.0
4.0,15.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,17.0
5.0,70.0,0.0,1,0,0,1,0,10.085850775128717,0,woman,young,25.0
6.0,10.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,38.0
2.0,5.0,0.0,0,1,1,1,1,10.633472802314019,0,man,experienced,41.0
6.0,20.0,0.0,0,1,1,1,0,10.633472802314019,0,man,experienced,57.0
1.0,10.0,0.0,0,1,1,1,1,11.156264806643742,0,woman,young,25.0
12.0,3.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,16.0
0.0,30.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,34.0
6.0,40.0,0.0,1,1,1,1,1,11.407576060361786,0,woman,young,27.0
18.0,10.0,0.0,0,1,0,1,1,10.633472802314019,0,man,experienced,47.0
16.0,2.0,0.0,0,0,1,1,1,10.633472802314019,1,woman,young,30.0
70.0,4.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,25.0
3.0,7.0,0.0,0,1,1,1,1,11.695255355062795,0,man,young,29.0
1.0,6.0,0.0,0,0,0,0,1,10.596659732783579,0,woman,experienced,36.0
0.0,0.0,0.0,0,1,0,0,1,10.633472802314019,0,man,experienced,35.0
12.0,4.0,0.0,0,0,1,1,1,11.156264806643742,0,man,young,23.0
2.0,5.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,27.0
6.0,7.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,25.0
12.0,5.0,0.0,0,1,0,0,1,10.596659732783579,0,man,young,27.0
8.0,6.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
55.0,5.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,18.0
42.0,6.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,28.0
12.0,1.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,29.0
2.0,40.0,0.0,1,0,0,0,1,11.082157933374816,0,man,experienced,50.0
3.0,10.0,0.0,0,0,1,1,0,11.289794413577894,0,woman,young,34.0
2.0,3.0,0.0,0,0,1,1,0,10.633472802314019,0,woman,experienced,40.0
36.0,20.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,25.0
6.0,8.0,0.0,1,0,1,1,0,10.633472802314019,0,man,young,23.0
48.0,10.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,26.0
4.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,19.0
1.0,5.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,29.0
12.0,15.0,0.0,0,1,0,1,0,10.633472802314019,0,woman,young,33.0
18.0,10.0,0.0,0,1,0,1,1,10.596659732783579,0,man,young,30.0
1.0,3.0,0.0,0,0,1,0,1,10.633472802314019,0,man,experienced,39.0
0.0,4.0,0.0,0,1,0,1,0,8.517393171418904,0,man,experienced,35.0
0.0,0.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,23.0
6.0,12.0,0.0,0,1,0,1,0,9.798182590890704,0,man,young,24.0
2.0,15.0,0.0,0,1,0,0,1,10.819798284210286,0,man,young,24.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,51.0
24.0,10.0,0.0,0,0,0,0,0,10.633472802314019,1,woman,young,23.0
1.0,10.0,0.0,0,1,0,0,1,11.082157933374816,0,man,experienced,36.0
6.0,6.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,29.0
21.0,15.0,0.0,1,0,0,1,1,10.633472802314019,1,man,young,32.0
2.0,12.0,0.0,0,1,0,0,1,10.714439990727769,0,man,young,26.0
2.0,4.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,30.0
12.0,0.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,29.0
36.0,2.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,experienced,39.0
3.0,14.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,24.0
50.0,5.0,0.0,0,1,0,1,0,10.633472802314019,1,woman,young,27.0
6.0,10.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,19.0
0.0,10.0,0.0,0,0,0,1,0,2.3978952727983707,0,man,young,26.0
16.0,10.0,0.0,0,0,0,0,0,10.633472802314019,1,woman,young,23.0
2.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,
18.0,40.0,0.0,0,0,1,1,1,11.289794413577894,0,man,young,25.0
2.0,40.0,0.0,0,0,0,0,0,9.798182590890704,0,man,young,26.0
18.0,24.0,0.0,0,1,0,0,1,9.852246888342531,0,man,young,18.0
1.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,experienced,37.0
32.0,70.0,0.0,0,0,0,0,0,8.699681400989514,0,man,young,22.0
1.0,10.0,0.0,0,0,0,0,1,10.596659732783579,0,woman,young,24.0
12.0,5.0,0.0,0,1,1,0,0,10.633472802314019,0,man,experienced,40.0
12.0,20.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,28.0
10.0,40.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,26.0
2.0,10.0,0.0,0,1,0,0,1,11.141876276228,0,man,young,23.0
6.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,26.0
1.0,2.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,22.0
36.0,6.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,32.0
18.0,13.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
3.0,70.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,24.0
1.0,6.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,22.0
1.0,8.0,0.0,0,0,0,1,1,10.819798284210286,0,man,young,31.0
48.0,23.0,0.0,0,1,1,0,0,11.407576060361786,0,man,young,28.0
18.0,20.0,0.0,0,1,0,1,1,10.633472802314019,0,man,experienced,46.0
18.0,1.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,21.0
1.0,10.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,21.0
6.0,3.0,0.0,0,0,1,1,1,10.596659732783579,0,man,young,28.0
3.0,28.0,0.0,0,0,0,0,0,6.68586094706836,0,man,young,19.0
12.0,15.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,32.0
10.0,10.0,0.0,0,0,1,0,1,10.085850775128717,0,man,young,21.0
12.0,3.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,25.0
9.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,experienced,36.0
36.0,20.0,0.0,0,1,0,0,0,8.699681400989514,0,man,young,19.0
3.0,12.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
6.0,20.0,0.0,0,0,0,1,0,9.61587214452889,0,man,young,26.0
2.0,20.0,0.0,0,0,0,1,0,11.350418300109132,0,woman,experienced,50.0
28.0,20.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
9.0,4.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,34.0
7.0,10.0,0.0,0,0,1,0,1,11.002116507732017,0,woman,young,20.0
3.0,12.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,26.0
2.0,50.0,0.0,0,1,0,1,0,10.633472802314019,0,woman,young,26.0
6.0,20.0,0.0,0,1,1,1,0,10.633472802314019,0,man,young,24.0
72.0,8.0,0.0,0,0,1,1,1,10.633472802314019,1,man,experienced,41.0
5.0,5.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,33.0
0.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
24.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,18.0
3.0,30.0,0.0,0,0,0,0,0,9.798182590890704,0,man,young,20.0
1.0,3.0,0.0,0,0,1,1,1,10.633472802314019,0,man,young,21.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,21.0
12.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,
4.0,12.0,0.0,0,0,1,1,1,11.736077016252437,0,man,experienced,49.0
1.0,20.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,24.0
2.0,40.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,33.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,30.0
2.0,5.0,0.0,0,1,1,1,0,8.517393171418904,0,man,young,22.0
6.0,10.0,0.0,0,0,1,0,0,10.633472802314019,1,man,young,29.0
3.0,3.0,0.0,0,1,1,1,0,10.633472802314019,0,man,experienced,38.0
3.0,15.0,0.0,1,0,0,0,1,10.819798284210286,0,man,young,22.0
6.0,10.0,0.0,0,0,0,0,1,11.082157933374816,0,woman,young,21.0
6.0,6.0,0.0,0,0,1,0,0,10.633472802314019,0,woman,young,22.0
12.0,21.0,0.0,0,1,1,1,0,8.160803920954665,0,man,young,21.0
6.0,10.0,0.0,0,0,1,1,1,11.695255355062795,0,man,experienced,37.0
50.0,2.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,24.0
20.0,5.0,0.0,0,0,0,1,1,10.239995502805316,0,woman,young,26.0
78.0,4.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,29.0
1.0,20.0,0.0,0,1,0,1,0,9.392745258631441,0,man,young,25.0
15.0,15.0,0.0,0,0,0,0,0,9.61587214452889,0,man,young,20.0
6.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
2.0,6.0,0.0,0,1,0,1,0,10.633472802314019,0,man,experienced,40.0
24.0,56.0,0.0,0,0,0,0,0,9.036106025364846,0,man,young,21.0
12.0,2.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,young,28.0
24.0,6.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,27.0
12.0,2.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,young,30.0
7.0,15.0,0.0,0,0,0,1,0,9.392745258631441,0,woman,young,20.0
2.0,20.0,0.0,0,0,0,0,0,11.289794413577894,0,man,young,19.0
6.0,24.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,33.0
0.0,10.0,0.0,0,0,0,0,1,11.156264806643742,0,woman,experienced,56.0
3.0,3.0,0.0,0,1,0,1,0,9.61587214452889,0,woman,young,34.0
2.0,10.0,0.0,0,0,0,1,1,11.082157933374816,0,man,young,32.0
3.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,20.0
12.0,5.0,0.0,0,1,0,0,1,10.633472802314019,0,man,experienced,55.0
0.0,5.0,0.0,0,0,1,0,1,10.915106645867503,0,man,experienced,50.0
24.0,3.0,0.0,0,0,0,1,0,11.289794413577894,0,man,young,24.0
6.0,10.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,30.0
30.0,15.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,24.0
0.0,1.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,29.0
0.0,1.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,31.0
6.0,24.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
0.0,1.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,experienced,44.0
15.0,10.0,0.0,0,0,0,0,1,11.156264806643742,0,man,young,26.0
40.0,8.0,0.0,0,0,1,0,1,11.289794413577894,0,man,young,21.0
8.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,22.0
6.0,16.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,22.0
48.0,10.0,0.0,0,1,0,0,1,10.819798284210286,0,man,young,
1.0,16.0,0.0,0,1,0,1,0,10.085850775128717,0,man,young,33.0
15.0,30.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,23.0
15.0,30.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,24.0
6.0,1.0,0.0,0,0,1,0,0,9.90353755128617,0,woman,young,21.0
6.0,16.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,22.0
18.0,20.0,0.0,0,0,0,0,0,11.407576060361786,0,man,young,21.0
7.0,10.0,0.0,0,1,0,1,1,11.002116507732017,0,man,young,23.0
1.0,8.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,19.0
6.0,10.0,0.0,0,1,1,0,1,10.633472802314019,0,man,young,19.0
0.0,4.0,0.0,0,0,1,1,0,8.517393171418904,0,woman,young,26.0
12.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,19.0
8.0,40.0,0.0,0,0,1,1,0,10.714439990727769,0,woman,young,34.0
0.0,10.0,0.0,0,1,1,1,1,11.156264806643742,0,man,young,29.0
6.0,10.0,0.0,1,0,1,0,0,10.633472802314019,0,man,young,29.0
120.0,20.0,0.0,0,0,0,1,1,10.819798284210286,0,man,young,29.0
12.0,4.0,0.0,0,0,1,0,1,10.633472802314019,1,man,experienced,56.0
3.0,24.0,0.0,0,1,0,0,0,7.650168700845001,0,man,young,21.0
9.0,20.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,29.0
6.0,10.0,0.0,0,1,1,0,1,10.633472802314019,0,man,young,
2.0,10.0,0.0,0,1,0,1,1,10.596659732783579,0,man,young,21.0
2.0,15.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,22.0
0.0,6.0,0.0,0,0,1,1,1,10.819798284210286,0,man,experienced,41.0
1.0,5.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,32.0
2.0,56.0,0.0,0,0,1,0,0,2.3978952727983707,0,man,young,18.0
1.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,33.0
6.0,10.0,0.0,0,0,1,0,1,9.90353755128617,0,man,young,25.0
36.0,20.0,0.0,0,1,0,1,1,10.633472802314019,1,man,young,27.0
6.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,20.0
4.0,16.0,0.0,0,0,1,1,0,10.633472802314019,0,woman,young,21.0
3.0,10.0,0.0,0,0,0,1,1,10.633472802314019,1,man,experienced,49.0
1.0,11.0,0.0,0,0,0,0,0,10.308985993422082,0,man,young,30.0
60.0,10.0,0.0,0,1,1,0,0,10.633472802314019,1,man,young,33.0
1.0,1.0,0.0,0,0,0,1,1,11.289794413577894,0,woman,experienced,35.0
6.0,5.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,28.0
120.0,4.0,0.0,0,0,0,1,0,10.633472802314019,1,man,experienced,37.0
70.0,1.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,28.0
5.0,10.0,0.0,0,1,0,0,1,10.463131911491967,0,man,young,28.0
0.0,1.0,0.0,0,1,1,1,1,11.082157933374816,0,woman,young,26.0
12.0,2.0,0.0,0,0,0,1,0,5.860786223465865,0,man,young,22.0
2.0,40.0,0.0,0,0,0,0,0,7.824445930877619,0,man,young,19.0
0.0,2.0,0.0,0,0,0,1,1,11.002116507732017,0,woman,experienced,40.0
2.0,40.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,30.0
3.0,40.0,0.0,1,0,0,1,1,11.002116507732017,0,woman,young,30.0
