ed_level_enc,is_employed,is_remote,is_student,years_code,years_code_pro,devtype_developer_full_stack,devtype_developer_back_end,devtype_developer_front_end,devtype_developer_mobile,devtype_data_scientist_or_machine_learning_specialist,devtype_devops_specialist,devtype_engineering_manager,devtype_data_engineer,devtype_developer_desktop_or_enterprise_applications,devtype_security_professional,above_median_salary,ConvertedCompYearly,age_group,age_exp_pro,age_exp_total,exp_pro_bracket,exp_total_bracket
2.0,1,0,0,20.0,15.0,0,1,0,0,0,0,0,0,0,0,1,96666.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,11.0,7.0,0,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,24.0,18.0,0,1,0,0,0,0,0,0,0,0,1,72000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,18.0,18.0,0,1,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,7.0,2.0,0,1,0,0,0,0,0,0,0,0,1,112200.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,27.0,23.0,1,0,0,0,0,0,0,0,0,0,1,190000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,1,13.0,5.0,0,0,1,0,0,0,0,0,0,0,0,18243.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,21.0,11.0,0,1,0,0,0,0,0,0,0,0,1,96666.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,1,99888.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,37592.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,14.0,12.0,0,0,0,0,0,1,0,0,0,0,1,80555.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,30.0,23.0,1,0,0,0,0,0,0,0,0,0,1,86000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,8.0,4.0,1,0,0,0,0,0,0,0,0,0,1,75000.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,50.0,42.0,0,0,0,0,0,0,0,0,0,0,1,106771.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,9.0,6.0,1,0,0,0,0,0,0,0,0,0,0,867.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,27.0,10.0,0,0,0,0,0,0,0,0,0,0,1,82802.0,experienced,experienced_mid,experienced_senior,mid,senior
6.0,1,0,0,20.0,13.0,0,0,0,0,0,0,0,0,0,0,0,14000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,44.0,32.0,1,0,0,0,0,0,0,0,0,0,1,101770.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,10.0,8.0,0,0,0,0,1,0,0,0,0,0,1,82003.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,1,73621.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,24.0,24.0,1,0,0,0,0,0,0,0,0,0,0,45111.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,20.0,15.0,1,0,0,0,0,0,0,0,0,0,0,57325.0,young,young_senior,young_senior,senior,senior
4.0,1,1,0,10.0,5.0,1,0,0,0,0,0,0,0,0,0,1,180000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,15.0,11.0,0,0,1,0,0,0,0,0,0,0,1,71090.0,young,young_mid,young_senior,mid,senior
2.0,1,1,0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,20514.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,25.0,10.0,0,0,0,0,0,0,0,0,0,0,1,140000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,9.0,7.0,0,1,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,1,8.0,3.0,0,0,0,0,0,0,0,1,0,0,0,9399.0,young,young_junior,young_mid,junior,mid
3.0,1,0,0,8.0,5.0,0,1,0,0,0,0,0,0,0,0,0,53703.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,42.0,24.0,0,0,0,1,0,0,0,0,0,0,1,170000.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,1,0,10.0,6.0,0,1,0,0,0,0,0,0,0,0,0,987.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,13.0,8.0,0,1,0,0,0,0,0,0,0,0,1,110493.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,0.5,0,1,0,0,0,0,0,0,0,0,0,16648.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,0,42943.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,20.0,15.0,0,0,0,1,0,0,0,0,0,0,1,268515.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,15.0,7.0,0,0,0,0,0,0,0,0,0,0,1,105000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,22.0,15.0,0,0,0,0,0,0,0,0,0,0,1,128887.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,11.0,7.0,1,0,0,0,0,0,0,0,0,0,1,79552.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,15.0,6.0,1,0,0,0,0,0,0,0,0,0,1,118147.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,23.0,18.0,0,1,0,0,0,0,0,0,0,0,1,124807.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,1.0,1,0,0,0,0,0,0,0,0,0,0,9571.0,young,young_junior,young_mid,junior,mid
4.0,1,0,1,15.0,10.0,0,1,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_mid,experienced_senior,mid,senior
0.0,1,0,1,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1133.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,11.0,7.0,0,1,0,0,0,0,0,0,0,0,1,190000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,4388.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,25.0,20.0,0,0,1,0,0,0,0,0,0,0,1,115615.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1975.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,153273.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,2.0,0,0,0,0,0,0,0,0,1,0,1,92000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,4.0,0.5,0,1,0,0,0,0,0,0,0,0,0,24224.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,10.0,10.0,0,0,1,0,0,0,0,0,0,0,1,87231.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,18.0,15.0,1,0,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,36518.0,young,young_junior,young_junior,junior,junior
5.0,1,1,0,12.0,10.0,0,1,0,0,0,0,0,0,0,0,1,140000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,30.0,17.0,0,1,0,0,0,0,0,0,0,0,1,101403.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,42962.0,experienced,experienced_junior,experienced_junior,junior,junior
4.0,1,0,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,11472.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,18.0,10.0,0,1,0,0,0,0,0,0,0,0,1,85130.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,11.0,8.0,1,0,0,0,0,0,0,0,0,0,0,51018.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,10.0,8.0,0,0,1,0,0,0,0,0,0,0,1,170000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,10.0,6.0,1,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,18.0,14.0,0,0,0,0,0,0,0,0,0,0,0,19208.0,experienced,experienced_mid,experienced_senior,mid,senior
3.0,1,1,0,35.0,28.0,1,0,0,0,0,0,0,0,0,0,0,48092.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,16592.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,6.0,4.0,0,0,0,0,0,0,0,0,0,1,0,37200.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,12.0,25.0,1,0,0,0,0,0,0,0,0,0,1,76328.0,experienced,experienced_senior,experienced_mid,senior,mid
4.0,1,1,0,33.0,24.0,1,0,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,15722.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,37.0,28.0,1,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,20.0,19.0,1,0,0,0,0,0,0,0,0,0,1,76373.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,43435.0,young,young_junior,young_junior,junior,junior
2.0,1,0,0,28.0,24.0,1,0,0,0,0,0,0,0,0,0,0,4076.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,1,138000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,9.0,8.0,0,0,0,0,0,0,0,0,1,0,1,87268.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,45.0,28.0,0,0,0,0,0,0,0,0,0,0,1,125525.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,7.0,4.0,0,0,1,0,0,0,0,0,0,0,1,95541.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,3.0,0.5,0,1,0,0,0,0,0,0,0,0,0,45111.0,young,young_junior,young_junior,junior,junior
5.0,1,0,0,30.0,21.0,0,0,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,7.0,6.0,0,0,0,1,0,0,0,0,0,0,0,8000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,16.0,10.0,1,0,0,0,0,0,0,0,0,0,0,27973.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,24.0,14.0,1,0,0,0,0,0,0,0,0,0,0,50987.0,experienced,experienced_mid,experienced_senior,mid,senior
6.0,1,0,0,44.0,27.0,0,0,0,0,0,0,0,0,0,0,1,112000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,35.0,20.0,0,0,0,0,0,0,0,0,0,0,0,28615.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,8.0,0,1,0,0,0,0,0,0,0,0,1,79089.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,11.0,4.0,0,0,0,0,0,1,0,0,0,0,1,107000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,17.0,2.0,1,0,0,0,0,0,0,0,0,0,0,50955.0,young,young_junior,young_senior,junior,senior
1.0,1,1,0,43.0,30.0,0,0,0,0,0,1,0,0,0,0,1,138739.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,134000.0,young,young_mid,young_mid,mid,mid
1.0,1,1,0,9.0,4.0,1,0,0,0,0,0,0,0,0,0,0,31148.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,20.0,8.0,1,0,0,0,0,0,0,0,0,0,1,82582.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0,5595.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,1,200000.0,young,young_mid,young_mid,mid,mid
3.0,1,0,0,14.0,12.0,1,0,0,0,0,0,0,0,0,0,1,99099.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,0,0,35.0,27.0,0,0,0,0,0,0,0,0,0,0,1,250000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,15.0,10.0,0,0,0,0,0,1,0,0,0,0,1,95000.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,1,100000.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,4.0,0.5,1,0,0,0,0,0,0,0,0,0,0,2160.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,12.0,11.0,0,1,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,40.0,28.0,0,0,0,1,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,4.0,0.5,1,0,0,0,0,0,0,0,0,0,0,5975.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,10.0,10.0,0,0,1,0,0,0,0,0,0,0,1,120000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,12.0,9.0,1,0,0,0,0,0,0,0,0,0,0,46298.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,3730.0,young,young_mid,young_mid,mid,mid
3.0,1,0,0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,0,7693.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,20.0,16.0,1,0,0,0,0,0,0,0,0,0,1,112674.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,13.0,3.0,0,0,0,0,0,0,0,0,0,0,1,79962.0,experienced,experienced_junior,experienced_mid,junior,mid
6.0,1,0,0,40.0,28.0,0,0,0,0,0,0,0,0,0,0,1,159924.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1800.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,35.0,30.0,0,0,1,0,0,0,0,0,0,0,1,170000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,23.0,18.0,1,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,1,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,14900.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,7.0,6.0,1,0,0,0,0,0,0,0,0,0,1,124000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,1,95000.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,15037.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,5980.0,experienced,experienced_junior,experienced_junior,junior,junior
1.0,1,0,0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,59459.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,21.0,14.0,1,0,0,0,0,0,0,0,0,0,1,142478.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,10.0,4.0,1,0,0,0,0,0,0,0,0,0,1,96666.0,young,young_junior,young_mid,junior,mid
5.0,1,1,1,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,23014.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,12938.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,16.0,10.0,1,0,0,0,0,0,0,0,0,0,1,67968.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,8.0,0.5,0,0,0,0,0,0,0,0,0,0,1,125000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,35.0,30.0,1,0,0,0,0,0,0,0,0,0,1,127940.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,14.0,9.0,1,0,0,0,0,0,0,0,0,0,0,21189.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,20.0,12.0,1,0,0,0,0,0,0,0,0,0,1,123578.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,12.0,7.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,27.0,23.0,0,0,0,0,0,1,0,0,0,0,1,115615.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,25.0,23.0,1,0,0,0,0,0,0,0,0,0,0,63644.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,26.0,16.0,1,0,0,0,0,0,0,0,0,0,1,107406.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,1,0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,1,200000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,18.0,11.0,0,0,0,0,0,0,0,0,0,0,0,46246.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,16.0,12.0,0,0,0,0,0,0,0,1,0,0,1,154000.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,16.0,15.0,0,1,0,0,0,0,0,0,0,0,0,53317.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,28.0,22.0,0,0,1,0,0,0,0,0,0,0,1,130558.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,40.0,31.0,0,1,0,0,0,0,0,0,0,0,1,181000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,12.0,9.0,0,1,0,0,0,0,0,0,0,0,1,180000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,35.0,25.0,0,1,0,0,0,0,0,0,0,0,1,80555.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,1,0,10.0,6.0,0,0,1,0,0,0,0,0,0,0,1,70000.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,9160.0,young,young_junior,young_junior,junior,junior
2.0,1,1,0,28.0,26.0,1,0,0,0,0,0,0,0,0,0,0,60781.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,22.0,18.0,0,0,0,0,0,0,1,0,0,0,1,190000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,14.0,10.0,0,0,0,1,0,0,0,0,0,0,1,165165.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,28.0,12.0,0,0,0,0,0,0,0,0,0,0,1,161109.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,22.0,20.0,0,0,1,0,0,0,0,0,0,0,1,92525.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,28.0,23.0,1,0,0,0,0,0,0,0,0,0,1,82966.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,1,69369.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,8.0,3.0,1,0,0,0,0,0,0,0,0,0,1,145000.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,18519.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,34.0,28.0,0,0,0,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,5.0,0.5,1,0,0,0,0,0,0,0,0,0,0,46092.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,38.0,38.0,0,0,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,35.0,25.0,0,1,0,0,0,0,0,0,0,0,1,186000.0,experienced,experienced_senior,experienced_senior,senior,senior
0.0,1,1,0,39.0,25.0,1,0,0,0,0,0,0,0,0,0,1,201397.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,9.0,5.0,0,0,0,0,0,0,0,0,1,0,1,250000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,22.0,17.0,1,0,0,0,0,0,0,0,0,0,1,123999.0,young,young_senior,young_senior,senior,senior
4.0,1,0,0,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,39934.0,young,young_junior,young_mid,junior,mid
1.0,1,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,4000.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,35.0,30.0,1,0,0,0,0,0,0,0,0,0,0,32222.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,25.0,19.0,1,0,0,0,0,0,0,0,0,0,1,240000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,14.0,10.0,0,0,0,0,0,0,0,0,0,0,1,65000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,15.0,7.0,0,0,0,0,0,0,0,0,0,0,1,150000.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,13.0,8.0,0,0,1,0,0,0,0,0,0,0,1,82737.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,2400.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,1,75184.0,young,young_mid,young_mid,mid,mid
3.0,1,0,0,10.0,5.0,0,0,0,0,0,0,0,1,0,0,0,23274.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,13.0,6.0,1,0,0,0,0,0,0,0,0,0,0,38044.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,11400.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,0,12266.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,10.0,6.0,0,1,0,0,0,0,0,0,0,0,0,2358.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,87231.0,young,young_junior,young_junior,junior,junior
5.0,1,0,0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,0,8973.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,30.0,28.0,0,0,0,0,0,0,1,0,0,0,1,150000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,3.0,0,1,0,0,0,0,0,0,0,0,0,7178.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,9.0,9.0,0,0,0,0,0,0,0,0,1,0,1,90000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,47250.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,16.0,4.0,1,0,0,0,0,0,0,0,0,0,0,47144.0,young,young_junior,young_senior,junior,senior
5.0,1,1,0,14.0,8.0,1,0,0,0,0,0,0,0,0,0,0,34694.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,30.0,25.0,1,0,0,0,0,0,0,0,0,0,0,48704.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,1,0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,110000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,85886.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,7.0,2.0,1,0,0,0,0,0,0,0,0,0,0,237.0,young,young_junior,young_mid,junior,mid
2.0,1,1,0,9.0,5.0,0,0,0,0,0,0,1,0,0,0,1,120000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,21.0,18.0,0,0,0,1,0,0,0,0,0,0,1,190932.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,1,83243.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,50000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,16.0,14.0,0,0,0,0,0,0,0,0,1,0,1,130847.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,8.0,4.0,1,0,0,0,0,0,0,0,0,0,0,5384.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,17.0,12.0,0,0,0,0,0,0,0,0,1,0,1,141600.0,young,young_mid,young_senior,mid,senior
2.0,1,1,0,18.0,16.0,0,0,0,0,0,0,1,0,0,0,1,240000.0,young,young_senior,young_senior,senior,senior
4.0,1,1,0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1500.0,young,young_junior,young_junior,junior,junior
2.0,1,0,0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,42307.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,24.0,19.0,0,1,0,0,0,0,0,0,0,0,1,109039.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,15.0,13.0,0,1,0,0,0,0,0,0,0,0,1,103063.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,5025.0,young,young_junior,young_junior,junior,junior
2.0,1,1,0,12.0,10.0,1,0,0,0,0,0,0,0,0,0,1,182000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,1,6.0,3.0,1,0,0,0,0,0,0,0,0,0,0,4142.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,17.0,11.0,0,0,0,0,0,0,1,0,0,0,0,18600.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,14.0,10.0,0,0,1,0,0,0,0,0,0,0,1,77763.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,26.0,22.0,1,0,0,0,0,0,0,0,0,0,1,99099.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,40.0,25.0,0,0,0,0,0,0,0,0,0,0,1,215234.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,61457.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,30.0,30.0,0,1,0,0,0,0,0,0,0,0,1,312000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,6.0,0,0,0,1,0,0,0,0,0,0,0,17347.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,10.0,10.0,1,0,0,0,0,0,0,0,0,0,1,193000.0,experienced,experienced_mid,experienced_mid,mid,mid
3.0,1,1,0,13.0,5.0,1,0,0,0,0,0,0,0,0,0,1,65424.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,25548.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,8.0,7.0,0,1,0,0,0,0,0,0,0,0,0,55630.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,1,115500.0,experienced,experienced_mid,experienced_mid,mid,mid
